Producto,Categoria del Producto,Precio,Costo de Envio,Fecha de Compra,Vendedor,Lugar de Compra,Calificacion,Metodo de Pago,Cantidad de Cuotas,Latitud,Longitud
Set de ollas,Articulos para el hogar,103900,6200,30/01/2023,Juan Fernandez,Bogota,5,Cupon,1,4.60971,-74.08175
Set de ollas,Articulos para el hogar,193700,10700,9/5/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Mesa de noche,Muebles,302800,14300,15/10/2021,Mariana Herrera,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Dinosaurio Rex,Juguetes,16800,1100,23/07/2020,Blanca Ramirez,Bucaramanga,5,Tarjeta de credito,1,7.12539,-73.1198
Ajedrez de madera,Juguetes,21000,0,6/6/2022,Mariana Herrera,Pereira,1,Nequi,1,4.81333,-75.69611
Set de ollas,Articulos para el hogar,89800,5000,30/03/2022,Rafael Acosta,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Bicicleta,Deportes y diversion,535600,26700,12/9/2020,Camila Rivera,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Mesa de centro,Muebles,134000,7500,23/10/2020,Beatriz Morales,Medellin,1,Cupon,1,6.25184,-75.56359
Vaso termico,Deportes y diversion,31500,0,22/09/2022,Camila Rivera,Medellin,5,Tarjeta de credito,1,6.25184,-75.56359
Armario,Muebles,497700,27000,1/3/2022,Juliana Costa,Cali,3,Tarjeta de credito,10,3.43722,-76.5225
Pandereta,Instrumentos musicales,44200,2600,31/08/2021,Pedro Gomez,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,39000,0,3/6/2022,Santiago Silva,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Bateria,Instrumentos musicales,657000,33200,25/11/2022,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Refrigerador,Electrodomesicos,1475200,78800,28/03/2020,Camila Rivera,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Lavadora de ropa,Electrodomesicos,1566100,83600,26/11/2022,Blanca Ramirez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Modelado predictivo,Libros,73800,2100,9/11/2022,Maria Alfonso,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Muneca bebe,Juguetes,54200,3100,30/12/2021,Lucas Olivera,Bogota,2,Tarjeta de credito,1,4.60971,-74.08175
Bateria,Instrumentos musicales,441500,24200,26/01/2020,Mariana Herrera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Kit de bancas,Muebles,250200,11500,13/07/2022,Rafael Acosta,Medellin,3,Nequi,1,6.25184,-75.56359
Armario,Muebles,499200,24800,20/01/2022,Pedro Gomez,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Cubo magico 8x8,Juguetes,15800,0,20/03/2021,Mariana Herrera,Barranquilla,1,Tarjeta de credito,10,10.96854,-74.78132
Sofa reclinable,Muebles,605300,33300,9/2/2021,Felipe Santos,Bogota,5,Tarjeta de credito,5,4.60971,-74.08175
Tablet ABXY,Electronicos,1483300,79400,2/5/2022,Felipe Santos,Bogota,5,Nequi,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,37900,0,26/04/2020,Maria Alfonso,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Auriculares,Electronicos,71000,4300,7/8/2021,Santiago Silva,Santa Marta,5,Tarjeta de credito,2,11.24079,-74.19904
Mesa de noche,Muebles,317000,15100,3/11/2021,Blanca Ramirez,Medellin,5,Tarjeta de debito,1,6.25184,-75.56359
Armario,Muebles,520000,27900,27/09/2020,Santiago Silva,Leticia,5,Tarjeta de credito,4,-4.21528,-69.94056
Guitarra acustica,Instrumentos musicales,313500,14900,23/09/2022,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Muneca bebe,Juguetes,45800,3100,13/03/2020,Angel Rodriguez,Medellin,5,Cupon,1,6.25184,-75.56359
Olla de presion,Articulos para el hogar,53700,3100,26/06/2021,Maria Alfonso,Cali,1,Nequi,1,3.43722,-76.5225
Cama king,Muebles,622100,33300,21/05/2022,Maria Alfonso,Cocuta,5,Tarjeta de credito,1,7.89391,-72.50782
Cuerda para saltar,Deportes y diversion,15000,0,3/5/2022,Juan Fernandez,Bogota,4,Tarjeta de credito,5,4.60971,-74.08175
Cama king,Muebles,834900,42600,15/09/2022,Izabela de Leon,Pereira,3,Tarjeta de credito,3,4.81333,-75.69611
Mesa de centro,Muebles,206400,11200,11/10/2022,Pedro Gomez,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Pandereta,Instrumentos musicales,56800,3400,8/2/2022,Felipe Santos,Medellin,5,Tarjeta de credito,6,6.25184,-75.56359
Lavavajillas,Electrodomesicos,1088900,62900,20/03/2021,Mariana Herrera,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Armario,Muebles,466700,25200,21/10/2020,Juliana Costa,Medellin,5,Nequi,1,6.25184,-75.56359
Cama box,Muebles,701300,35500,4/12/2020,Felipe Santos,Cali,4,Nequi,1,3.43722,-76.5225
Sofa reclinable,Muebles,741300,37700,29/02/2020,Blanca Ramirez,Pereira,4,Tarjeta de credito,10,4.81333,-75.69611
Dashboards con Power BI,Libros,36400,0,27/03/2023,Izabela de Leon,Santa Marta,1,Tarjeta de credito,1,11.24079,-74.19904
Mesa de comedor,Muebles,278000,15000,3/3/2020,Beatriz Morales,Bogota,5,Nequi,1,4.60971,-74.08175
Ajedrez de madera,Juguetes,34400,0,22/01/2021,Juan Fernandez,Pereira,4,Tarjeta de credito,6,4.81333,-75.69611
Cama king,Muebles,929400,49900,25/08/2021,Blanca Ramirez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,1378300,73800,27/11/2022,Santiago Silva,Cali,5,Tarjeta de debito,1,3.43722,-76.5225
Sillon,Muebles,254100,13900,27/01/2023,Santiago Silva,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Lavavajillas,Electrodomesicos,1099200,58700,11/1/2021,Blanca Ramirez,Medellin,1,Nequi,1,6.25184,-75.56359
Juego de mesa,Juguetes,178800,7700,2/9/2021,Mariana Herrera,Riohacha,4,Tarjeta de credito,3,11.54444,-72.90722
Muneca bebe,Juguetes,55400,5300,27/12/2021,Camila Rivera,Bogota,5,Nequi,1,4.60971,-74.08175
Microondas,Electrodomesicos,423100,20700,25/10/2021,Angel Rodriguez,Barranquilla,5,Nequi,1,10.96854,-74.78132
Impresora,Electronicos,295500,13900,4/6/2021,Izabela de Leon,Bogota,3,Tarjeta de credito,3,4.60971,-74.08175
Cuberteria,Articulos para el hogar,40700,0,26/06/2021,Blanca Ramirez,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Set de vasos,Articulos para el hogar,43700,2700,22/01/2020,Felipe Santos,Bogota,4,Cupon,1,4.60971,-74.08175
Ciencia de datos con Python,Libros,70200,4100,28/05/2022,Santiago Silva,Riohacha,3,Nequi,1,11.54444,-72.90722
Celular ABXY,Electronicos,961200,49400,31/12/2020,Rafael Acosta,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Bloques de construccion,Juguetes,43300,0,27/06/2022,Mariana Herrera,Bogota,5,Nequi,1,4.60971,-74.08175
Smart TV,Electronicos,1179500,61000,28/01/2021,Maria Alfonso,Medellin,3,Nequi,1,6.25184,-75.56359
Celular ABXY,Electronicos,773100,39400,31/08/2021,Angel Rodriguez,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Refrigerador,Electrodomesicos,1919200,102400,11/4/2021,Camila Rivera,Cali,4,Tarjeta de credito,3,3.43722,-76.5225
Cuerda para saltar,Deportes y diversion,17700,1300,11/10/2021,Izabela de Leon,Cali,4,Nequi,1,3.43722,-76.5225
Guitarra acustica,Instrumentos musicales,324400,17700,2/12/2020,Lucas Olivera,Medellin,1,Tarjeta de credito,2,6.25184,-75.56359
Vaso termico,Deportes y diversion,63800,1600,27/09/2020,Maria Alfonso,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Tablet ABXY,Electronicos,1297200,69700,15/06/2022,Felipe Santos,Medellin,4,Tarjeta de credito,2,6.25184,-75.56359
Balon de voleibol,Deportes y diversion,42400,2700,1/10/2022,Felipe Santos,Bogota,3,Tarjeta de credito,10,4.60971,-74.08175
Microondas,Electrodomesicos,308400,17100,6/9/2020,Juan Fernandez,Riohacha,2,Tarjeta de credito,1,11.54444,-72.90722
Mesa de comedor,Muebles,228700,10400,9/3/2022,Camila Rivera,Cali,5,Tarjeta de credito,8,3.43722,-76.5225
Secadora de ropa,Electrodomesicos,1465500,78200,29/09/2022,Juan Fernandez,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1335500,71800,31/01/2022,Rafael Acosta,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Dashboards con Power BI,Libros,36300,0,13/03/2021,Santiago Silva,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2505700,135800,26/11/2020,Juan Fernandez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de voleibol,Deportes y diversion,45500,3100,16/12/2020,Lucas Olivera,Medellin,5,Tarjeta de credito,11,6.25184,-75.56359
Cubo magico 8x8,Juguetes,19400,0,22/03/2021,Rafael Acosta,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Set de ollas,Articulos para el hogar,220800,12800,1/11/2021,Lucas Olivera,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Bateria,Instrumentos musicales,485900,24100,31/08/2021,Mariana Herrera,Medellin,3,Tarjeta de credito,5,6.25184,-75.56359
Tablet ABXY,Electronicos,1497700,80100,22/12/2020,Pedro Gomez,Riohacha,5,Tarjeta de credito,1,11.54444,-72.90722
Set de vasos,Articulos para el hogar,34800,8700,9/6/2022,Rafael Acosta,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Silla de oficina,Muebles,462000,25300,18/12/2020,Camila Rivera,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Microondas,Electrodomesicos,543700,29300,8/1/2020,Juliana Costa,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Modelado predictivo,Libros,52500,3200,9/11/2020,Lucas Olivera,Medellin,1,Nequi,1,6.25184,-75.56359
Estufa,Electrodomesicos,832400,44500,25/08/2021,Lucas Olivera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Modelado predictivo,Libros,55700,1200,12/11/2020,Juan Fernandez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Bicicleta,Deportes y diversion,268700,14500,14/10/2020,Mariana Herrera,Bogota,1,Tarjeta de credito,10,4.60971,-74.08175
Cama box,Muebles,334100,16000,13/09/2022,Rafael Acosta,Medellin,3,Tarjeta de credito,2,6.25184,-75.56359
Bicicleta,Deportes y diversion,242900,13300,24/10/2021,Beatriz Morales,Medellin,5,Tarjeta de credito,8,6.25184,-75.56359
Guitarra acustica,Instrumentos musicales,192500,8400,14/08/2020,Blanca Ramirez,Medellin,5,Tarjeta de credito,8,6.25184,-75.56359
Sofa reclinable,Muebles,725300,39000,31/08/2021,Rafael Acosta,Bogota,1,Nequi,1,4.60971,-74.08175
Iniciando en programacion,Libros,63200,3600,14/12/2022,Mariana Herrera,Pereira,2,Nequi,1,4.81333,-75.69611
Guitarra electrica,Instrumentos musicales,970100,49800,31/12/2021,Mariana Herrera,Bucaramanga,4,Tarjeta de credito,10,7.12539,-73.1198
Refrigerador,Electrodomesicos,1606500,85800,6/12/2020,Mariana Herrera,Medellin,1,Tarjeta de credito,8,6.25184,-75.56359
Carrito de control remoto,Juguetes,64000,3800,17/11/2021,Juan Fernandez,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Estufa,Electrodomesicos,1033500,56100,1/3/2021,Beatriz Morales,Riohacha,5,Nequi,1,11.54444,-72.90722
Mesa de comedor,Muebles,284200,13300,16/09/2021,Santiago Silva,Bogota,4,Tarjeta de credito,10,4.60971,-74.08175
Smartwatch,Electronicos,210700,9400,4/12/2022,Santiago Silva,Neiva,3,Tarjeta de credito,1,2.9273,-75.28189
Ciencia de datos con Python,Libros,62700,1500,5/2/2023,Maria Alfonso,Bucaramanga,4,Tarjeta de credito,2,7.12539,-73.1198
Pandereta,Instrumentos musicales,70300,4000,27/01/2020,Camila Rivera,Bogota,4,Cupon,1,4.60971,-74.08175
Ciencia de datos con Python,Libros,43200,2700,14/02/2020,Lucas Olivera,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Kit de bancas,Muebles,282200,17400,13/03/2022,Blanca Ramirez,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Ajedrez de madera,Juguetes,31300,0,31/12/2021,Juan Fernandez,Bogota,5,Tarjeta de credito,9,4.60971,-74.08175
Sillon,Muebles,204400,13300,4/8/2021,Beatriz Morales,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Juego de mesa,Juguetes,223200,10100,6/2/2020,Pedro Gomez,Cocuta,5,Tarjeta de credito,3,7.89391,-72.50782
Mesa de comedor,Muebles,156000,6500,12/6/2021,Rafael Acosta,Cocuta,4,Nequi,1,7.89391,-72.50782
Iphone 15,Electronicos,2116900,110900,16/06/2022,Beatriz Morales,Riohacha,5,Nequi,1,11.54444,-72.90722
Balon de voleibol,Deportes y diversion,52700,3500,6/3/2021,Mariana Herrera,Inirida,3,Tarjeta de credito,2,3.8653,-67.9239
Silla de oficina,Muebles,384100,18600,5/11/2021,Maria Alfonso,Medellin,1,Tarjeta de credito,5,6.25184,-75.56359
Iphone 15,Electronicos,2574700,137500,23/08/2022,Rafael Acosta,Bucaramanga,2,Tarjeta de credito,10,7.12539,-73.1198
Olla de presion,Articulos para el hogar,53800,3300,22/07/2022,Pedro Gomez,Medellin,5,Cupon,1,6.25184,-75.56359
Secadora de ropa,Electrodomesicos,1169500,67100,25/06/2020,Felipe Santos,Medellin,3,Tarjeta de credito,10,6.25184,-75.56359
Bloques de construccion,Juguetes,35900,0,16/08/2021,Juliana Costa,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
TV LED UHD 4K,Electronicos,2852200,150100,6/6/2021,Juliana Costa,Bogota,4,Tarjeta de credito,2,4.60971,-74.08175
Kit de bancas,Muebles,273000,12700,28/09/2022,Mariana Herrera,Medellin,5,Tarjeta de credito,6,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2410000,126500,14/01/2021,Santiago Silva,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Armario,Muebles,477000,25600,24/06/2021,Beatriz Morales,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Set de vasos,Articulos para el hogar,23700,0,22/09/2020,Mariana Herrera,Bogota,5,Tarjeta de credito,10,4.60971,-74.08175
Smart TV,Electronicos,1807900,94500,18/03/2020,Camila Rivera,Bogota,1,Tarjeta de credito,5,4.60971,-74.08175
Iniciando en programacion,Libros,45900,0,13/12/2021,Angel Rodriguez,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Bicicleta,Deportes y diversion,740700,48200,27/04/2021,Juliana Costa,Bogota,1,Tarjeta de credito,6,4.60971,-74.08175
Iphone 15,Electronicos,2149700,114700,29/06/2021,Felipe Santos,Medellin,5,Nequi,1,6.25184,-75.56359
Kit de bancas,Muebles,322200,19500,17/10/2020,Lucas Olivera,Bogota,3,Tarjeta de credito,9,4.60971,-74.08175
Mesa de noche,Muebles,247500,21900,15/07/2020,Angel Rodriguez,Medellin,5,Tarjeta de credito,2,6.25184,-75.56359
Tablet ABXY,Electronicos,1520800,79200,9/9/2022,Felipe Santos,Santa Marta,5,Tarjeta de credito,2,11.24079,-74.19904
Lavavajillas,Electrodomesicos,1090800,56300,23/01/2022,Santiago Silva,Bogota,2,Tarjeta de credito,1,4.60971,-74.08175
Mesa de noche,Muebles,288400,13500,19/11/2021,Maria Alfonso,Bogota,5,Cupon,1,4.60971,-74.08175
Lavavajillas,Electrodomesicos,1170500,62500,6/7/2021,Felipe Santos,Bogota,5,Nequi,1,4.60971,-74.08175
Mesa de noche,Muebles,309100,16700,2/2/2021,Camila Rivera,Bogota,5,Tarjeta de credito,6,4.60971,-74.08175
Smart TV,Electronicos,1301700,67500,18/09/2021,Juan Fernandez,Bogota,5,Nequi,1,4.60971,-74.08175
Dashboards con Power BI,Libros,31600,0,1/6/2020,Felipe Santos,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Armario,Muebles,492200,30900,28/04/2022,Angel Rodriguez,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Mochila,Deportes y diversion,85900,2800,22/03/2020,Juan Fernandez,Medellin,1,Tarjeta de credito,3,6.25184,-75.56359
Silla de oficina,Muebles,405500,21800,15/06/2020,Pedro Gomez,Riohacha,5,Nequi,1,11.54444,-72.90722
Estufa,Electrodomesicos,455600,24900,1/1/2022,Juliana Costa,Medellin,5,Tarjeta de credito,3,6.25184,-75.56359
Mesa de comedor,Muebles,168000,7100,9/1/2021,Felipe Santos,Cali,5,Nequi,1,3.43722,-76.5225
Olla de presion,Articulos para el hogar,84800,4900,28/01/2021,Santiago Silva,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Impresora,Electronicos,289700,13600,12/1/2022,Camila Rivera,Cali,5,Tarjeta de credito,2,3.43722,-76.5225
Guitarra acustica,Instrumentos musicales,409500,22000,18/01/2023,Angel Rodriguez,Pereira,5,Tarjeta de credito,10,4.81333,-75.69611
Iphone 15,Electronicos,2038400,113300,24/11/2021,Juliana Costa,Bogota,1,Nequi,1,4.60971,-74.08175
Muneca bebe,Juguetes,43400,2500,29/03/2020,Santiago Silva,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Impresora,Electronicos,342400,20600,21/03/2022,Maria Alfonso,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
TV LED UHD 4K,Electronicos,2121700,111200,4/2/2020,Beatriz Morales,Armenia,5,Tarjeta de credito,6,4.53389,-75.68111
Modelado predictivo,Libros,78700,2400,23/09/2020,Maria Alfonso,Medellin,5,Cupon,1,6.25184,-75.56359
Secadora de ropa,Electrodomesicos,655500,41700,26/07/2020,Mariana Herrera,Cali,2,Tarjeta de credito,5,3.43722,-76.5225
Olla de presion,Articulos para el hogar,57900,1300,15/05/2020,Lucas Olivera,Bogota,5,Nequi,1,4.60971,-74.08175
Bicicleta,Deportes y diversion,715500,38300,10/6/2022,Juan Fernandez,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Mesa de comedor,Muebles,308500,16600,27/08/2021,Juliana Costa,Cali,1,Tarjeta de credito,4,3.43722,-76.5225
Bloques de construccion,Juguetes,31000,0,13/03/2021,Beatriz Morales,Neiva,4,Tarjeta de credito,4,2.9273,-75.28189
Olla de presion,Articulos para el hogar,61600,1500,3/8/2020,Juan Fernandez,Bucaramanga,4,Tarjeta de credito,3,7.12539,-73.1198
Balon de voleibol,Deportes y diversion,46600,2900,5/8/2022,Maria Alfonso,Santa Marta,1,Tarjeta de credito,4,11.24079,-74.19904
Iphone 15,Electronicos,2519700,134800,30/01/2022,Maria Alfonso,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Impresora,Electronicos,369900,17900,6/6/2022,Juan Fernandez,Cali,5,Tarjeta de credito,4,3.43722,-76.5225
Guitarra acustica,Instrumentos musicales,426600,20900,5/7/2021,Pedro Gomez,Bogota,1,Tarjeta de credito,4,4.60971,-74.08175
Armario,Muebles,460900,25100,26/03/2022,Rafael Acosta,Medellin,5,Tarjeta de credito,4,6.25184,-75.56359
Lavadora de ropa,Electrodomesicos,1307900,70000,16/07/2020,Mariana Herrera,Bogota,1,Tarjeta de credito,4,4.60971,-74.08175
Silla de oficina,Muebles,444600,29300,30/05/2021,Maria Alfonso,Bogota,5,Tarjeta de credito,4,4.60971,-74.08175
Secadora de ropa,Electrodomesicos,1344000,72000,11/10/2022,Santiago Silva,Valledupar,5,Tarjeta de credito,6,10.46314,-73.25322
Balon de voleibol,Deportes y diversion,46100,2700,5/6/2021,Beatriz Morales,Cali,4,Tarjeta de credito,3,3.43722,-76.5225
Sillon,Muebles,289900,15800,18/07/2021,Maria Alfonso,Medellin,1,Nequi,1,6.25184,-75.56359
Cuberteria,Articulos para el hogar,38300,2300,20/10/2022,Juan Fernandez,Medellin,1,Nequi,1,6.25184,-75.56359
Dinosaurio Rex,Juguetes,16500,1400,4/2/2022,Maria Alfonso,Barranquilla,3,Tarjeta de credito,1,10.96854,-74.78132
Cama king,Muebles,403000,21700,29/01/2020,Camila Rivera,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Iphone 15,Electronicos,1424000,76200,21/04/2021,Blanca Ramirez,Bogota,1,Tarjeta de credito,2,4.60971,-74.08175
Set de ollas,Articulos para el hogar,93800,9800,31/03/2022,Juliana Costa,Cali,4,Tarjeta de credito,1,3.43722,-76.5225
Dinosaurio Rex,Juguetes,16200,5500,13/09/2022,Izabela de Leon,Medellin,1,Tarjeta de credito,6,6.25184,-75.56359
Iphone 15,Electronicos,2151100,114900,28/06/2021,Juliana Costa,Barranquilla,5,Cupon,1,10.96854,-74.78132
Olla de presion,Articulos para el hogar,52700,3200,6/12/2020,Beatriz Morales,Cali,5,Nequi,1,3.43722,-76.5225
Mesa de noche,Muebles,328400,18500,27/06/2021,Juliana Costa,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Dashboards con Power BI,Libros,29200,3900,10/3/2022,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Mesa de comedor,Muebles,313300,17100,19/10/2022,Angel Rodriguez,Cali,5,Cupon,1,3.43722,-76.5225
Mesa de noche,Muebles,255800,11800,18/07/2022,Izabela de Leon,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Auriculares con microfono,Electronicos,90400,3000,22/06/2022,Juliana Costa,Bogota,5,Tarjeta de credito,3,4.60971,-74.08175
Vaso termico,Deportes y diversion,36300,6700,5/1/2022,Lucas Olivera,Bogota,4,Nequi,1,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,248500,13600,14/03/2023,Lucas Olivera,Medellin,1,Tarjeta de credito,10,6.25184,-75.56359
Mesa de noche,Muebles,304100,16400,8/7/2021,Maria Alfonso,Medellin,5,Nequi,1,6.25184,-75.56359
Modelado predictivo,Libros,79200,2400,4/5/2021,Blanca Ramirez,Cartagena,5,Tarjeta de credito,5,10.39972,-75.51444
Dinosaurio Rex,Juguetes,18100,0,18/02/2023,Lucas Olivera,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Balon de baloncesto,Deportes y diversion,59200,1300,9/5/2020,Izabela de Leon,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Set de vasos,Articulos para el hogar,21000,0,24/02/2021,Camila Rivera,Cali,4,Tarjeta de credito,3,3.43722,-76.5225
Ciencia de datos con Python,Libros,62200,3500,5/6/2020,Pedro Gomez,Medellin,3,Tarjeta de credito,1,6.25184,-75.56359
Cuberteria,Articulos para el hogar,53300,1000,13/12/2021,Rafael Acosta,Bucaramanga,3,Tarjeta de credito,4,7.12539,-73.1198
Tablet ABXY,Electronicos,956500,58300,3/1/2020,Lucas Olivera,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
Bicicleta,Deportes y diversion,514100,25600,8/3/2023,Camila Rivera,Cali,1,Tarjeta de credito,8,3.43722,-76.5225
Mesa de noche,Muebles,289400,16100,12/8/2022,Lucas Olivera,Pereira,5,Tarjeta de credito,4,4.81333,-75.69611
Cama box,Muebles,360200,19800,20/11/2022,Angel Rodriguez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Cuberteria,Articulos para el hogar,45500,2800,11/7/2020,Mariana Herrera,Cali,5,Cupon,1,3.43722,-76.5225
Lavadora de ropa,Electrodomesicos,1332400,71600,2/11/2021,Angel Rodriguez,Medellin,2,Tarjeta de credito,5,6.25184,-75.56359
Sillon,Muebles,189400,8300,19/12/2021,Camila Rivera,Medellin,4,Tarjeta de credito,4,6.25184,-75.56359
Juego de mesa,Juguetes,136600,7800,5/4/2020,Mariana Herrera,Santa Marta,5,Tarjeta de credito,4,11.24079,-74.19904
Set de ollas,Articulos para el hogar,88800,2900,20/03/2023,Felipe Santos,Medellin,1,Tarjeta de credito,5,6.25184,-75.56359
Ajedrez de madera,Juguetes,35900,2400,1/10/2022,Felipe Santos,Cartagena,2,Tarjeta de credito,1,10.39972,-75.51444
Auriculares con microfono,Electronicos,55800,7700,12/4/2022,Blanca Ramirez,Bogota,2,Tarjeta de credito,2,4.60971,-74.08175
Estufa,Electrodomesicos,482900,30400,15/05/2020,Mariana Herrera,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Pandereta,Instrumentos musicales,88300,9400,19/02/2022,Maria Alfonso,Bogota,4,Nequi,1,4.60971,-74.08175
Mesa de noche,Muebles,256200,14000,26/08/2021,Santiago Silva,Bogota,4,Tarjeta de credito,15,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,396900,19300,13/11/2021,Izabela de Leon,Medellin,3,Cupon,1,6.25184,-75.56359
Lavavajillas,Electrodomesicos,1313000,70100,13/06/2022,Beatriz Morales,Bogota,1,Nequi,1,4.60971,-74.08175
Mesa de centro,Muebles,137300,5500,8/6/2022,Izabela de Leon,Cocuta,5,Tarjeta de credito,2,7.89391,-72.50782
Set de ollas,Articulos para el hogar,110300,4100,15/08/2020,Juan Fernandez,Medellin,5,Tarjeta de credito,5,6.25184,-75.56359
TV LED UHD 4K,Electronicos,2457400,131500,16/02/2021,Santiago Silva,Medellin,2,Tarjeta de credito,1,6.25184,-75.56359
Secadora de ropa,Electrodomesicos,1432200,83400,8/9/2022,Maria Alfonso,Bogota,1,Tarjeta de credito,1,4.60971,-74.08175
Mesa de noche,Muebles,271700,14700,2/8/2021,Rafael Acosta,Pereira,5,Nequi,1,4.81333,-75.69611
Guitarra electrica,Instrumentos musicales,683600,36600,15/11/2022,Mariana Herrera,Medellin,4,Tarjeta de credito,1,6.25184,-75.56359
Celular ABXY,Electronicos,983700,52600,16/11/2022,Juliana Costa,Leticia,5,Tarjeta de credito,2,-4.21528,-69.94056
Lavadora de ropa,Electrodomesicos,1311800,70100,12/11/2021,Juliana Costa,Cali,4,Tarjeta de credito,5,3.43722,-76.5225
Auriculares con microfono,Electronicos,132200,5200,27/08/2022,Camila Rivera,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Carrito de control remoto,Juguetes,85400,5100,5/8/2022,Maria Alfonso,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
Silla de oficina,Muebles,397000,21500,6/12/2020,Lucas Olivera,Cali,5,Tarjeta de credito,1,3.43722,-76.5225
Cama king,Muebles,893200,47800,9/9/2021,Rafael Acosta,Medellin,1,Nequi,1,6.25184,-75.56359
Modelado predictivo,Libros,62700,1500,24/06/2021,Rafael Acosta,Medellin,1,Nequi,1,6.25184,-75.56359
Estufa,Electrodomesicos,592200,36300,23/11/2022,Felipe Santos,Bogota,5,Tarjeta de credito,2,4.60971,-74.08175
Smart TV,Electronicos,1681100,90200,4/1/2023,Lucas Olivera,Bogota,5,Tarjeta de credito,8,4.60971,-74.08175
Dinosaurio Rex,Juguetes,18200,3300,29/06/2020,Izabela de Leon,Bogota,4,Tarjeta de credito,1,4.60971,-74.08175
Mesa de comedor,Muebles,169300,9400,7/11/2021,Angel Rodriguez,Cartagena,4,Tarjeta de credito,2,10.39972,-75.51444
Mesa de comedor,Muebles,158600,6600,20/02/2020,Rafael Acosta,Bogota,4,Nequi,1,4.60971,-74.08175
Guitarra acustica,Instrumentos musicales,344500,19000,3/11/2022,Pedro Gomez,Bogota,5,Tarjeta de credito,1,4.60971,-74.08175
